,Name,Symbol,APY (1y),APY (5y)
2,Intesa Sanpaolo S.p.A.,IES.F,7.935569702058806,11.413213949391368
0,Enel S.p.A.,ENLA.F,7.576160648658024,7.433407699176371
1,Eni S.p.A.,E,7.138277834111998,6.948756632579681
